timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:20:47.334, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.94 W
2025/07/17 15:20:47.334, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:20:47.334, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.92 W
2025/07/17 15:20:48.335, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.66 W
2025/07/17 15:20:48.335, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:20:48.335, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.98 W
2025/07/17 15:20:49.335, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.51 W
2025/07/17 15:20:49.335, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:20:49.335, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:20:50.335, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.51 W
2025/07/17 15:20:50.335, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:20:50.335, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.92 W
2025/07/17 15:20:51.335, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.51 W
2025/07/17 15:20:51.336, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:20:51.336, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 32.92 W
2025/07/17 15:20:52.336, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.51 W
2025/07/17 15:20:52.336, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:20:52.336, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:20:53.336, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.54 W
2025/07/17 15:20:53.336, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:20:53.336, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:20:54.336, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.66 W
2025/07/17 15:20:54.336, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:20:54.336, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:20:55.336, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.79 W
2025/07/17 15:20:55.337, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.95 W
2025/07/17 15:20:55.337, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:20:56.337, 0 %, 0 %, 5767 MiB, 46068 MiB, 64, 100.69 W
2025/07/17 15:20:56.337, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.95 W
2025/07/17 15:20:56.337, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
