timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:22:23.782, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.03 W
2025/07/17 15:22:24.783, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.60 W
2025/07/17 15:22:24.783, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.82 W
2025/07/17 15:22:24.783, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.09 W
2025/07/17 15:22:25.783, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.69 W
2025/07/17 15:22:25.783, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:25.783, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.10 W
2025/07/17 15:22:26.783, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.82 W
2025/07/17 15:22:26.783, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:26.783, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.10 W
2025/07/17 15:22:27.783, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 101.06 W
2025/07/17 15:22:27.784, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:27.784, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:22:28.784, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.94 W
2025/07/17 15:22:28.784, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:28.784, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:22:29.784, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.69 W
2025/07/17 15:22:29.784, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:29.784, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.10 W
2025/07/17 15:22:30.784, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.57 W
2025/07/17 15:22:30.785, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:22:30.785, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:22:31.785, 0 %, 0 %, 5719 MiB, 46068 MiB, 64, 100.57 W
2025/07/17 15:22:31.785, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
