timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 15:33:26.125, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:33:26.125, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.01 W
2025/07/17 15:33:27.125, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 98.75 W
2025/07/17 15:33:27.125, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:33:27.125, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.00 W
2025/07/17 15:33:28.125, 0 %, 0 %, 511 MiB, 46068 MiB, 62, 98.50 W
2025/07/17 15:33:28.125, 0 %, 0 %, 3 MiB, 46068 MiB, 35, 31.83 W
2025/07/17 15:33:28.125, 0 %, 0 %, 3 MiB, 46068 MiB, 39, 33.05 W
2025/07/17 15:33:29.125, 0 %, 0 %, 0 MiB, 46068 MiB, 62, 99.95 W
2025/07/17 15:33:29.125, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.84 W
2025/07/17 15:33:29.125, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 33.06 W
2025/07/17 15:33:30.125, 0 %, 0 %, 0 MiB, 46068 MiB, 62, 100.04 W
2025/07/17 15:33:30.126, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.86 W
2025/07/17 15:33:30.126, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 33.01 W
2025/07/17 15:33:31.126, 0 %, 0 %, 0 MiB, 46068 MiB, 61, 74.70 W
2025/07/17 15:33:31.126, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.85 W
2025/07/17 15:33:31.126, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 33.02 W
2025/07/17 15:33:32.126, 0 %, 0 %, 0 MiB, 46068 MiB, 61, 57.90 W
2025/07/17 15:33:32.126, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.86 W
2025/07/17 15:33:32.126, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 33.03 W
2025/07/17 15:33:33.126, 0 %, 0 %, 0 MiB, 46068 MiB, 60, 43.28 W
2025/07/17 15:33:33.126, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.86 W
2025/07/17 15:33:33.126, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 33.08 W
2025/07/17 15:33:34.126, 0 %, 0 %, 0 MiB, 46068 MiB, 60, 42.92 W
2025/07/17 15:33:34.126, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.99 W
2025/07/17 15:33:34.126, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 33.09 W
2025/07/17 15:33:35.127, 0 %, 0 %, 0 MiB, 46068 MiB, 60, 42.83 W
2025/07/17 15:33:35.127, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 32.00 W
2025/07/17 15:33:35.127, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 32.94 W
2025/07/17 15:33:36.127, 0 %, 0 %, 0 MiB, 46068 MiB, 60, 42.83 W
2025/07/17 15:33:36.127, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.88 W
2025/07/17 15:33:36.127, 0 %, 0 %, 0 MiB, 46068 MiB, 39, 32.82 W
2025/07/17 15:33:37.127, 0 %, 0 %, 0 MiB, 46068 MiB, 60, 42.83 W
2025/07/17 15:33:37.127, 0 %, 0 %, 0 MiB, 46068 MiB, 35, 31.89 W
