timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 14:37:27.427, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:37:28.427, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.11 W
2025/07/17 14:37:28.427, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:28.427, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:37:29.427, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.01 W
2025/07/17 14:37:29.427, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:29.427, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:37:30.428, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 97.89 W
2025/07/17 14:37:30.428, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:30.428, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:37:31.428, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 97.98 W
2025/07/17 14:37:31.428, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:31.428, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.63 W
2025/07/17 14:37:32.428, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.23 W
2025/07/17 14:37:32.428, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:32.428, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.63 W
2025/07/17 14:37:33.428, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.23 W
2025/07/17 14:37:33.428, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:33.428, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.63 W
2025/07/17 14:37:34.428, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 97.98 W
2025/07/17 14:37:34.429, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:34.429, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.63 W
2025/07/17 14:37:35.429, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.01 W
2025/07/17 14:37:35.429, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:35.429, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:37:36.429, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.14 W
2025/07/17 14:37:36.429, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:36.429, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.51 W
2025/07/17 14:37:37.429, 0 %, 0 %, 3753 MiB, 46068 MiB, 61, 98.01 W
2025/07/17 14:37:37.429, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:37:37.429, 0 %, 0 %, 3 MiB, 46068 MiB, 37, 32.63 W
