timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/07/17 14:48:48.213, 0 %, 0 %, 3947 MiB, 46068 MiB, 60, 98.01 W
2025/07/17 14:48:48.213, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:48:48.213, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.63 W
2025/07/17 14:48:49.213, 0 %, 0 %, 3947 MiB, 46068 MiB, 60, 97.77 W
2025/07/17 14:48:49.213, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.82 W
2025/07/17 14:48:49.213, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.63 W
2025/07/17 14:48:50.213, 0 %, 0 %, 3947 MiB, 46068 MiB, 60, 97.65 W
2025/07/17 14:48:50.213, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:48:50.214, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.63 W
2025/07/17 14:48:51.214, 0 %, 0 %, 3947 MiB, 46068 MiB, 60, 97.65 W
2025/07/17 14:48:51.214, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:48:51.214, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.76 W
2025/07/17 14:48:52.214, 0 %, 0 %, 3947 MiB, 46068 MiB, 60, 97.65 W
2025/07/17 14:48:52.214, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:48:52.214, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.81 W
2025/07/17 14:48:53.214, 0 %, 0 %, 3947 MiB, 46068 MiB, 60, 97.77 W
2025/07/17 14:48:53.214, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:48:53.214, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.84 W
2025/07/17 14:48:54.214, 0 %, 0 %, 3947 MiB, 46068 MiB, 60, 97.77 W
2025/07/17 14:48:54.215, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:48:54.215, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.78 W
2025/07/17 14:48:55.215, 0 %, 0 %, 3947 MiB, 46068 MiB, 60, 97.53 W
2025/07/17 14:48:55.215, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.83 W
2025/07/17 14:48:55.215, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.62 W
2025/07/17 14:48:56.215, 0 %, 0 %, 3947 MiB, 46068 MiB, 60, 97.39 W
2025/07/17 14:48:56.215, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.84 W
2025/07/17 14:48:56.215, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.64 W
2025/07/17 14:48:57.215, 0 %, 0 %, 3947 MiB, 46068 MiB, 60, 97.50 W
2025/07/17 14:48:57.215, 0 %, 0 %, 3 MiB, 46068 MiB, 34, 31.84 W
2025/07/17 14:48:57.215, 0 %, 0 %, 3 MiB, 46068 MiB, 38, 32.65 W
